airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
LIBC,11,0,0,0,departures,0.0,0.0,trend,2024
LPAZ,11,9,9,9,arrivals,0.8181818181818182,0.8181818181818182,trend,2024
LTCD,11,0,0,0,arrivals,0.0,0.0,trend,2024
HESX,11,0,0,0,arrivals,0.0,0.0,trend,2024
LTCV,11,0,0,0,arrivals,0.0,0.0,trend,2024
ESNN,11,3,3,3,arrivals,0.2727272727272727,0.2727272727272727,trend,2024
LTFD,11,6,6,6,arrivals,0.5454545454545454,0.5454545454545454,trend,2024
ESMX,11,11,10,11,arrivals,0.9090909090909091,1.0,trend,2024
LGKV,11,11,11,11,arrivals,1.0,1.0,trend,2024
ENST,11,4,0,0,arrivals,0.0,0.0,trend,2024
LHDC,11,0,0,0,arrivals,0.0,0.0,trend,2024
EFMA,11,2,2,2,arrivals,0.18181818181818182,0.18181818181818182,trend,2024
LROD,11,0,0,0,arrivals,0.0,0.0,trend,2024
LKPD,11,11,11,13,arrivals,1.0,1.1818181818181819,trend,2024
EGJA,11,8,8,8,arrivals,0.7272727272727273,0.7272727272727273,trend,2024
ENRM,11,0,0,0,arrivals,0.0,0.0,trend,2024
EFTP,11,8,8,8,arrivals,0.7272727272727273,0.7272727272727273,trend,2024
ESKN,11,11,10,10,arrivals,0.9090909090909091,0.9090909090909091,trend,2024
LTCT,11,0,0,0,arrivals,0.0,0.0,trend,2024
LTCP,11,0,0,0,arrivals,0.0,0.0,trend,2024
LRCV,11,9,9,9,arrivals,0.8181818181818182,0.8181818181818182,trend,2024
LECH,11,0,0,0,arrivals,0.0,0.0,trend,2024
LIBC,11,0,0,0,arrivals,0.0,0.0,trend,2024
DAAE,11,0,0,0,arrivals,0.0,0.0,trend,2024
LFBE,11,7,6,6,arrivals,0.5454545454545454,0.5454545454545454,trend,2024
LYNI,10,2,2,2,departures,0.2,0.2,trend,2024
ESNL,10,0,0,0,departures,0.0,0.0,trend,2024
LFOK,10,1,0,0,departures,0.0,0.0,trend,2024
ESNS,10,0,0,0,departures,0.0,0.0,trend,2024
LTFD,10,5,5,5,departures,0.5,0.5,trend,2024
EDTY,10,6,3,3,departures,0.3,0.3,trend,2024
DABB,10,0,0,0,departures,0.0,0.0,trend,2024
LQMO,10,0,0,0,departures,0.0,0.0,trend,2024
EDDE,10,8,8,8,departures,0.8,0.8,trend,2024
LFLW,10,1,0,0,departures,0.0,0.0,trend,2024
LFTW,10,9,9,9,departures,0.9,0.9,trend,2024
DAAE,10,1,1,1,departures,0.1,0.1,trend,2024
ENNA,10,5,0,0,departures,0.0,0.0,trend,2024
LFRM,10,6,5,7,arrivals,0.5,0.7,trend,2024
ESNL,10,0,0,0,arrivals,0.0,0.0,trend,2024
LFSL,10,0,0,0,arrivals,0.0,0.0,trend,2024
UWGG,10,2,2,2,arrivals,0.2,0.2,trend,2024
LFOK,10,6,3,4,arrivals,0.3,0.4,trend,2024
LZTT,10,2,0,0,arrivals,0.0,0.0,trend,2024
ESMT,10,7,7,7,arrivals,0.7,0.7,trend,2024
DABB,10,0,0,0,arrivals,0.0,0.0,trend,2024
LQMO,10,0,0,0,arrivals,0.0,0.0,trend,2024
LFLW,10,0,0,0,arrivals,0.0,0.0,trend,2024
ENLE,10,0,0,0,arrivals,0.0,0.0,trend,2024
ESSL,10,10,10,10,arrivals,1.0,1.0,trend,2024
LGST,10,0,0,0,arrivals,0.0,0.0,trend,2024
ESKM,9,0,0,0,departures,0.0,0.0,trend,2024
LRBV,9,0,0,0,departures,0.0,0.0,trend,2024
ESNX,9,0,0,0,departures,0.0,0.0,trend,2024
LQTZ,9,0,0,0,departures,0.0,0.0,trend,2024
LFSL,9,0,0,0,departures,0.0,0.0,trend,2024
ENDU,9,0,0,0,departures,0.0,0.0,trend,2024
LEVD,9,0,0,0,departures,0.0,0.0,trend,2024
ENSO,9,3,3,3,departures,0.3333333333333333,0.3333333333333333,trend,2024
ESDF,9,8,8,8,departures,0.8888888888888888,0.8888888888888888,trend,2024
LGRX,9,0,0,0,departures,0.0,0.0,trend,2024
LFCR,9,3,3,3,departures,0.3333333333333333,0.3333333333333333,trend,2024
ESNG,9,0,0,0,departures,0.0,0.0,trend,2024
LGIK,9,0,0,0,departures,0.0,0.0,trend,2024
EGPL,9,0,0,0,departures,0.0,0.0,trend,2024
LGST,9,0,0,0,departures,0.0,0.0,trend,2024
EGNR,9,7,2,2,departures,0.2222222222222222,0.2222222222222222,trend,2024
ESKM,9,0,0,0,arrivals,0.0,0.0,trend,2024
LRBV,9,1,0,0,arrivals,0.0,0.0,trend,2024
EDVK,9,6,6,6,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
LQTZ,9,0,0,0,arrivals,0.0,0.0,trend,2024
LYNI,9,8,8,9,arrivals,0.8888888888888888,1.0,trend,2024
ESNS,9,4,4,4,arrivals,0.4444444444444444,0.4444444444444444,trend,2024
EDHL,9,8,6,7,arrivals,0.6666666666666666,0.7777777777777778,trend,2024
LDOS,9,9,9,9,arrivals,1.0,1.0,trend,2024
LTDA,9,0,0,0,arrivals,0.0,0.0,trend,2024
EDNY,9,7,7,8,arrivals,0.7777777777777778,0.8888888888888888,trend,2024
ENSO,9,3,3,3,arrivals,0.3333333333333333,0.3333333333333333,trend,2024
LGRX,9,0,0,0,arrivals,0.0,0.0,trend,2024
EDTY,9,7,5,6,arrivals,0.5555555555555556,0.6666666666666666,trend,2024
LFCR,9,6,6,6,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
ESNG,9,0,0,0,arrivals,0.0,0.0,trend,2024
EKRK,9,9,8,8,arrivals,0.8888888888888888,0.8888888888888888,trend,2024
LGIK,9,0,0,0,arrivals,0.0,0.0,trend,2024
LFSD,9,6,5,9,arrivals,0.5555555555555556,1.0,trend,2024
EGPL,9,0,0,0,arrivals,0.0,0.0,trend,2024
LEBZ,9,8,8,9,arrivals,0.8888888888888888,1.0,trend,2024
LGIO,8,7,7,7,departures,0.875,0.875,trend,2024
EDVK,8,7,7,7,departures,0.875,0.875,trend,2024
LFMV,8,8,7,8,departures,0.875,1.0,trend,2024
EDHL,8,7,6,6,departures,0.75,0.75,trend,2024
LDOS,8,7,7,7,departures,0.875,0.875,trend,2024
URMO,8,0,0,0,departures,0.0,0.0,trend,2024
LTDA,8,0,0,0,departures,0.0,0.0,trend,2024
ESNQ,8,0,0,0,departures,0.0,0.0,trend,2024
EKRK,8,8,8,14,departures,1.0,1.75,trend,2024
DAON,8,0,0,0,departures,0.0,0.0,trend,2024
ENJS,8,0,0,0,departures,0.0,0.0,trend,2024
LFSD,8,7,5,5,departures,0.625,0.625,trend,2024
LTCN,8,0,0,0,departures,0.0,0.0,trend,2024
EFKK,8,6,6,6,departures,0.75,0.75,trend,2024
LTCO,8,0,0,0,departures,0.0,0.0,trend,2024
ENNM,8,0,0,0,departures,0.0,0.0,trend,2024
LGIO,8,7,7,7,arrivals,0.875,0.875,trend,2024
ESNX,8,0,0,0,arrivals,0.0,0.0,trend,2024
ENDU,8,0,0,0,arrivals,0.0,0.0,trend,2024
LEVD,8,3,2,2,arrivals,0.25,0.25,trend,2024
ESNQ,8,1,1,1,arrivals,0.125,0.125,trend,2024
ESDF,8,7,7,7,arrivals,0.875,0.875,trend,2024
ESMQ,8,7,7,7,arrivals,0.875,0.875,trend,2024
ENJS,8,0,0,0,arrivals,0.0,0.0,trend,2024
LTCN,8,0,0,0,arrivals,0.0,0.0,trend,2024
GMFK,8,0,0,0,arrivals,0.0,0.0,trend,2024
LTCO,8,0,0,0,arrivals,0.0,0.0,trend,2024
LFTW,8,8,8,10,arrivals,1.0,1.25,trend,2024
ENNM,8,1,0,0,arrivals,0.0,0.0,trend,2024
DAON,8,0,0,0,arrivals,0.0,0.0,trend,2024
ENNA,8,5,0,0,arrivals,0.0,0.0,trend,2024
LFRM,7,6,6,11,departures,0.8571428571428571,1.5714285714285714,trend,2024
LRBM,7,0,0,0,departures,0.0,0.0,trend,2024
ORMM,7,0,0,0,departures,0.0,0.0,trend,2024
EIDL,7,0,0,0,departures,0.0,0.0,trend,2024
ESOE,7,3,3,4,departures,0.42857142857142855,0.5714285714285714,trend,2024
ESNV,7,0,0,0,departures,0.0,0.0,trend,2024
EFJO,7,2,2,2,departures,0.2857142857142857,0.2857142857142857,trend,2024
ESMK,7,7,7,8,departures,1.0,1.1428571428571428,trend,2024
HEBA,7,0,0,0,departures,0.0,0.0,trend,2024
ESMQ,7,7,7,7,departures,1.0,1.0,trend,2024
GMMI,7,0,0,0,departures,0.0,0.0,trend,2024
OITT,7,0,0,0,departures,0.0,0.0,trend,2024
EETU,7,3,3,3,departures,0.42857142857142855,0.42857142857142855,trend,2024
LRTM,7,0,0,0,departures,0.0,0.0,trend,2024
EGEC,7,0,0,0,departures,0.0,0.0,trend,2024
BIEG,7,0,0,0,departures,0.0,0.0,trend,2024
GMFK,7,0,0,0,departures,0.0,0.0,trend,2024
LFMV,7,6,3,3,arrivals,0.42857142857142855,0.42857142857142855,trend,2024
LRBM,7,1,0,0,arrivals,0.0,0.0,trend,2024
ESNK,7,0,0,0,arrivals,0.0,0.0,trend,2024
ORMM,7,0,0,0,arrivals,0.0,0.0,trend,2024
ESOE,7,5,4,6,arrivals,0.5714285714285714,0.8571428571428571,trend,2024
LTCW,7,0,0,0,arrivals,0.0,0.0,trend,2024
ESNV,7,0,0,0,arrivals,0.0,0.0,trend,2024
EFJO,7,1,1,1,arrivals,0.14285714285714285,0.14285714285714285,trend,2024
BIEG,7,0,0,0,arrivals,0.0,0.0,trend,2024
GMMI,7,0,0,0,arrivals,0.0,0.0,trend,2024
OITT,7,0,0,0,arrivals,0.0,0.0,trend,2024
LIBG,7,0,0,0,arrivals,0.0,0.0,trend,2024
EETU,7,1,1,1,arrivals,0.14285714285714285,0.14285714285714285,trend,2024
EGNR,7,6,0,0,arrivals,0.0,0.0,trend,2024
EFKK,7,5,5,5,arrivals,0.7142857142857143,0.7142857142857143,trend,2024
LRTM,7,1,0,0,arrivals,0.0,0.0,trend,2024
EGEC,7,0,0,0,arrivals,0.0,0.0,trend,2024
EIDL,7,0,0,0,arrivals,0.0,0.0,trend,2024
LFLB,6,2,1,2,departures,0.16666666666666666,0.3333333333333333,trend,2024
ESNK,6,0,0,0,departures,0.0,0.0,trend,2024
EGPI,6,0,0,0,departures,0.0,0.0,trend,2024
EKTE,6,0,0,0,departures,0.0,0.0,trend,2024
EEKE,6,0,0,0,departures,0.0,0.0,trend,2024
ENRO,6,0,0,0,departures,0.0,0.0,trend,2024
DAAS,6,0,0,0,departures,0.0,0.0,trend,2024
ESUP,6,0,0,0,departures,0.0,0.0,trend,2024
LTCW,6,0,0,0,departures,0.0,0.0,trend,2024
EGPR,6,0,0,0,departures,0.0,0.0,trend,2024
ESOH,6,1,0,0,departures,0.0,0.0,trend,2024
EEKA,6,2,2,2,departures,0.3333333333333333,0.3333333333333333,trend,2024
LFEC,6,0,0,0,departures,0.0,0.0,trend,2024
ENHE,6,0,0,0,departures,0.0,0.0,trend,2024
LWOH,6,0,0,0,departures,0.0,0.0,trend,2024
ENSR,6,0,0,0,departures,0.0,0.0,trend,2024
LTBH,6,0,0,0,departures,0.0,0.0,trend,2024
EHGG,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,trend,2024
LFOT,6,5,5,5,departures,0.8333333333333334,0.8333333333333334,trend,2024
LSZC,6,4,0,0,departures,0.0,0.0,trend,2024
LTCU,6,0,0,0,departures,0.0,0.0,trend,2024
LBPD,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,trend,2024
UBBG,6,1,0,0,departures,0.0,0.0,trend,2024
EHLE,6,3,1,1,departures,0.16666666666666666,0.16666666666666666,trend,2024
LGLE,6,1,0,0,departures,0.0,0.0,trend,2024
LFCK,6,0,0,0,departures,0.0,0.0,trend,2024
EGPU,6,0,0,0,departures,0.0,0.0,trend,2024
ESND,6,0,0,0,departures,0.0,0.0,trend,2024
EFJY,6,0,0,0,departures,0.0,0.0,trend,2024
ENRS,6,0,0,0,arrivals,0.0,0.0,trend,2024
EGPU,6,0,0,0,arrivals,0.0,0.0,trend,2024
HEMM,6,0,0,0,arrivals,0.0,0.0,trend,2024
EKTE,6,0,0,0,arrivals,0.0,0.0,trend,2024
EEKE,6,2,2,2,arrivals,0.3333333333333333,0.3333333333333333,trend,2024
ENRO,6,0,0,0,arrivals,0.0,0.0,trend,2024
ESUP,6,0,0,0,arrivals,0.0,0.0,trend,2024
ESOH,6,1,0,0,arrivals,0.0,0.0,trend,2024
EEKA,6,3,3,3,arrivals,0.5,0.5,trend,2024
LFEC,6,0,0,0,arrivals,0.0,0.0,trend,2024
ENHE,6,0,0,0,arrivals,0.0,0.0,trend,2024
LWOH,6,0,0,0,arrivals,0.0,0.0,trend,2024
ENSR,6,0,0,0,arrivals,0.0,0.0,trend,2024
ESND,6,0,0,0,arrivals,0.0,0.0,trend,2024
HEBA,6,0,0,0,arrivals,0.0,0.0,trend,2024
LIMZ,6,4,3,4,arrivals,0.5,0.6666666666666666,trend,2024
LTBH,6,0,0,0,arrivals,0.0,0.0,trend,2024
EHGG,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,trend,2024
LFOT,6,6,6,6,arrivals,1.0,1.0,trend,2024
LSZC,6,5,0,0,arrivals,0.0,0.0,trend,2024
LTCU,6,0,0,0,arrivals,0.0,0.0,trend,2024
LBPD,6,4,4,4,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
UBBG,6,0,0,0,arrivals,0.0,0.0,trend,2024
LGLE,6,1,0,0,arrivals,0.0,0.0,trend,2024
LFCK,6,0,0,0,arrivals,0.0,0.0,trend,2024
EGPI,6,0,0,0,arrivals,0.0,0.0,trend,2024
EGPR,6,0,0,0,arrivals,0.0,0.0,trend,2024
LFBI,5,0,0,0,departures,0.0,0.0,trend,2024
ENRS,5,5,0,0,departures,0.0,0.0,trend,2024
ENWS,5,0,0,0,departures,0.0,0.0,trend,2024
LDVA,5,0,0,0,departures,0.0,0.0,trend,2024
EDRY,5,5,0,0,departures,0.0,0.0,trend,2024
HEMM,5,0,0,0,departures,0.0,0.0,trend,2024
ENWV,5,0,0,0,departures,0.0,0.0,trend,2024
EFKE,5,0,0,0,departures,0.0,0.0,trend,2024
GMTA,5,5,5,5,departures,1.0,1.0,trend,2024
EDTM,5,5,3,4,departures,0.6,0.8,trend,2024
EGPC,5,1,0,0,departures,0.0,0.0,trend,2024
LKCS,5,5,5,5,departures,1.0,1.0,trend,2024
BIIS,5,0,0,0,departures,0.0,0.0,trend,2024
LGKY,5,2,0,0,departures,0.0,0.0,trend,2024
LIMZ,5,4,3,4,departures,0.6,0.8,trend,2024
EKKA,5,0,0,0,departures,0.0,0.0,trend,2024
LTBY,5,1,0,0,departures,0.0,0.0,trend,2024
GMMZ,5,0,0,0,departures,0.0,0.0,trend,2024
LIBG,5,0,0,0,departures,0.0,0.0,trend,2024
EDLN,5,5,2,2,departures,0.4,0.4,trend,2024
ENSL,5,0,0,0,departures,0.0,0.0,trend,2024
LFRH,5,3,3,4,departures,0.6,0.8,trend,2024
LTAS,5,0,0,0,departures,0.0,0.0,trend,2024
LTBR,5,5,5,5,departures,1.0,1.0,trend,2024
EPZG,5,4,4,4,departures,0.8,0.8,trend,2024
ORKK,5,0,0,0,departures,0.0,0.0,trend,2024
LSGL,5,1,0,0,departures,0.0,0.0,trend,2024
URMS,5,3,0,0,departures,0.0,0.0,trend,2024
LFBI,5,3,3,3,arrivals,0.6,0.6,trend,2024
ENWS,5,0,0,0,arrivals,0.0,0.0,trend,2024
ESUT,5,0,0,0,arrivals,0.0,0.0,trend,2024
EFKI,5,0,0,0,arrivals,0.0,0.0,trend,2024
URMO,5,0,0,0,arrivals,0.0,0.0,trend,2024
LSGK,5,2,0,0,arrivals,0.0,0.0,trend,2024
ENWV,5,0,0,0,arrivals,0.0,0.0,trend,2024
DAAS,5,0,0,0,arrivals,0.0,0.0,trend,2024
GMTA,5,5,5,5,arrivals,1.0,1.0,trend,2024
EDTM,5,4,3,3,arrivals,0.6,0.6,trend,2024
LKCS,5,5,5,5,arrivals,1.0,1.0,trend,2024
LTCL,5,2,0,0,arrivals,0.0,0.0,trend,2024
ENQG,5,0,0,0,arrivals,0.0,0.0,trend,2024
BIIS,5,0,0,0,arrivals,0.0,0.0,trend,2024
ESMK,5,5,3,3,arrivals,0.6,0.6,trend,2024
LTBY,5,1,1,1,arrivals,0.2,0.2,trend,2024
GMMZ,5,0,0,0,arrivals,0.0,0.0,trend,2024
ENSL,5,0,0,0,arrivals,0.0,0.0,trend,2024
EFJY,5,0,0,0,arrivals,0.0,0.0,trend,2024
LFRH,5,4,3,4,arrivals,0.6,0.8,trend,2024
LTAS,5,0,0,0,arrivals,0.0,0.0,trend,2024
EHLE,5,2,0,2,arrivals,0.0,0.4,trend,2024
ORKK,5,0,0,0,arrivals,0.0,0.0,trend,2024
EKKA,5,0,0,0,arrivals,0.0,0.0,trend,2024
LTBR,5,5,5,6,arrivals,1.0,1.2,trend,2024
LFMI,4,4,2,2,departures,0.5,0.5,trend,2024
LFOZ,4,4,0,0,departures,0.0,0.0,trend,2024
EDRZ,4,4,0,0,departures,0.0,0.0,trend,2024
EPRA,4,1,1,1,departures,0.25,0.25,trend,2024
LGPL,4,0,0,0,departures,0.0,0.0,trend,2024
EDGS,4,3,3,3,departures,0.75,0.75,trend,2024
LSGK,4,0,0,0,departures,0.0,0.0,trend,2024
LELN,4,0,0,0,departures,0.0,0.0,trend,2024
LHPP,4,1,1,1,departures,0.25,0.25,trend,2024
ENGA,4,0,0,0,departures,0.0,0.0,trend,2024
LTCL,4,0,0,0,departures,0.0,0.0,trend,2024
LRCK,4,0,0,0,departures,0.0,0.0,trend,2024
ENGC,4,0,0,0,departures,0.0,0.0,trend,2024
LTAW,4,0,0,0,departures,0.0,0.0,trend,2024
LZPP,4,3,2,2,departures,0.5,0.5,trend,2024
EDAZ,4,3,0,0,departures,0.0,0.0,trend,2024
EGNO,4,3,3,3,departures,0.75,0.75,trend,2024
ETNL,4,4,4,7,departures,1.0,1.75,trend,2024
LGKC,4,0,0,0,departures,0.0,0.0,trend,2024
LKKV,4,4,4,4,departures,1.0,1.0,trend,2024
ENOA,4,0,0,0,departures,0.0,0.0,trend,2024
ESST,4,0,0,0,departures,0.0,0.0,trend,2024
LTAP,4,0,0,0,departures,0.0,0.0,trend,2024
ESOW,4,4,4,4,departures,1.0,1.0,trend,2024
ESNO,4,0,0,0,departures,0.0,0.0,trend,2024
EGSC,4,3,3,5,departures,0.75,1.25,trend,2024
LIPK,4,3,3,4,departures,0.75,1.0,trend,2024
EGNH,4,4,1,1,departures,0.25,0.25,trend,2024
LGSY,4,0,0,0,departures,0.0,0.0,trend,2024
ESUT,4,0,0,0,departures,0.0,0.0,trend,2024
EFKI,4,0,0,0,departures,0.0,0.0,trend,2024
URWW,4,0,0,0,departures,0.0,0.0,trend,2024
DTTX,4,0,0,0,departures,0.0,0.0,trend,2024
ENWY,4,0,0,0,departures,0.0,0.0,trend,2024
LGKS,4,0,0,0,departures,0.0,0.0,trend,2024
HLMS,4,0,0,0,departures,0.0,0.0,trend,2024
BIBD,4,0,0,0,arrivals,0.0,0.0,trend,2024
LFMI,4,4,1,1,arrivals,0.25,0.25,trend,2024
LFLB,4,1,1,3,arrivals,0.25,0.75,trend,2024
EPRA,4,4,4,4,arrivals,1.0,1.0,trend,2024
LDVA,4,1,0,0,arrivals,0.0,0.0,trend,2024
OSDI,4,0,0,0,arrivals,0.0,0.0,trend,2024
LFLP,4,4,3,3,arrivals,0.75,0.75,trend,2024
LELN,4,2,2,2,arrivals,0.5,0.5,trend,2024
EHLL,4,0,0,0,arrivals,0.0,0.0,trend,2024
LKHK,4,3,0,0,arrivals,0.0,0.0,trend,2024
EGPC,4,0,0,0,arrivals,0.0,0.0,trend,2024
LSGC,4,4,2,3,arrivals,0.5,0.75,trend,2024
LHPP,4,4,4,4,arrivals,1.0,1.0,trend,2024
ENGA,4,0,0,0,arrivals,0.0,0.0,trend,2024
LRCK,4,3,2,2,arrivals,0.5,0.5,trend,2024
LGKY,4,2,0,0,arrivals,0.0,0.0,trend,2024
ETND,4,4,2,2,arrivals,0.5,0.5,trend,2024
ETNL,4,4,3,4,arrivals,0.75,1.0,trend,2024
LSGL,4,3,0,0,arrivals,0.0,0.0,trend,2024
LGKC,4,0,0,0,arrivals,0.0,0.0,trend,2024
ENOA,4,0,0,0,arrivals,0.0,0.0,trend,2024
ESST,4,0,0,0,arrivals,0.0,0.0,trend,2024
LTAP,4,0,0,0,arrivals,0.0,0.0,trend,2024
ESNO,4,0,0,0,arrivals,0.0,0.0,trend,2024
ENQA,4,0,0,0,arrivals,0.0,0.0,trend,2024
EGSC,4,2,2,2,arrivals,0.5,0.5,trend,2024
LGKS,4,0,0,0,arrivals,0.0,0.0,trend,2024
LGSY,4,0,0,0,arrivals,0.0,0.0,trend,2024
HLMS,4,0,0,0,arrivals,0.0,0.0,trend,2024
LGPL,4,0,0,0,arrivals,0.0,0.0,trend,2024
EDGS,4,2,2,2,arrivals,0.5,0.5,trend,2024
LOAN,4,2,2,3,arrivals,0.5,0.75,trend,2024
EKHD,4,0,0,0,arrivals,0.0,0.0,trend,2024
LTAW,4,0,0,0,arrivals,0.0,0.0,trend,2024
LZPP,4,3,3,3,arrivals,0.75,0.75,trend,2024
EGNO,4,3,3,4,arrivals,0.75,1.0,trend,2024
LKKV,4,3,3,3,arrivals,0.75,0.75,trend,2024
ENWY,4,0,0,0,arrivals,0.0,0.0,trend,2024
LIPK,4,4,3,4,arrivals,0.75,1.0,trend,2024
EPZG,4,3,3,3,arrivals,0.75,0.75,trend,2024
EGLK,3,3,3,5,departures,1.0,1.6666666666666667,trend,2024
LTBZ,3,0,0,0,departures,0.0,0.0,trend,2024
EPSY,3,3,3,3,departures,1.0,1.0,trend,2024
ENQC,3,0,0,0,departures,0.0,0.0,trend,2024
OSDI,3,0,0,0,departures,0.0,0.0,trend,2024
EHGQ,3,0,0,0,departures,0.0,0.0,trend,2024
LFLP,3,2,1,2,departures,0.3333333333333333,0.6666666666666666,trend,2024
LFLS,3,2,2,2,departures,0.6666666666666666,0.6666666666666666,trend,2024
EHLL,3,0,0,0,departures,0.0,0.0,trend,2024
LFLX,3,0,0,0,departures,0.0,0.0,trend,2024
LSGC,3,2,2,2,departures,0.6666666666666666,0.6666666666666666,trend,2024
LOAN,3,3,2,3,departures,0.6666666666666666,1.0,trend,2024
BIGR,3,0,0,0,departures,0.0,0.0,trend,2024
ETND,3,2,1,1,departures,0.3333333333333333,0.3333333333333333,trend,2024
EKHD,3,0,0,0,departures,0.0,0.0,trend,2024
LIRJ,3,0,0,0,departures,0.0,0.0,trend,2024
ENOC,3,0,0,0,departures,0.0,0.0,trend,2024
EHQM,3,0,0,0,departures,0.0,0.0,trend,2024
ENUA,3,0,0,0,departures,0.0,0.0,trend,2024
LEGT,3,3,1,5,departures,0.3333333333333333,1.6666666666666667,trend,2024
EKHB,3,0,0,0,departures,0.0,0.0,trend,2024
LTAL,3,0,0,0,departures,0.0,0.0,trend,2024
LRSM,3,0,0,0,departures,0.0,0.0,trend,2024
ENDR,3,0,0,0,departures,0.0,0.0,trend,2024
LFGJ,3,3,3,3,departures,1.0,1.0,trend,2024
EKTW,3,0,0,0,departures,0.0,0.0,trend,2024
BIBD,3,0,0,0,departures,0.0,0.0,trend,2024
LGSO,3,1,0,0,departures,0.0,0.0,trend,2024
ENQD,3,0,0,0,departures,0.0,0.0,trend,2024
EDAB,3,1,0,0,departures,0.0,0.0,trend,2024
LECU,3,2,1,1,departures,0.3333333333333333,0.3333333333333333,trend,2024
ENXW,3,0,0,0,departures,0.0,0.0,trend,2024
ENWI,3,0,0,0,departures,0.0,0.0,trend,2024
ENQA,3,0,0,0,departures,0.0,0.0,trend,2024
EFIV,3,0,0,0,departures,0.0,0.0,trend,2024
LTBZ,3,0,0,0,arrivals,0.0,0.0,trend,2024
LFOZ,3,1,0,0,arrivals,0.0,0.0,trend,2024
LIQS,3,0,0,0,arrivals,0.0,0.0,trend,2024
LFMQ,3,2,0,1,arrivals,0.0,0.3333333333333333,trend,2024
EDRY,3,3,0,0,arrivals,0.0,0.0,trend,2024
ENQC,3,0,0,0,arrivals,0.0,0.0,trend,2024
EGBJ,3,2,1,1,arrivals,0.3333333333333333,0.3333333333333333,trend,2024
LFLS,3,2,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
EFKE,3,0,0,0,arrivals,0.0,0.0,trend,2024
LFLX,3,0,0,0,arrivals,0.0,0.0,trend,2024
LFSN,3,3,1,1,arrivals,0.3333333333333333,0.3333333333333333,trend,2024
EKHA,3,0,0,0,arrivals,0.0,0.0,trend,2024
EHKV,3,0,0,0,arrivals,0.0,0.0,trend,2024
URWW,3,0,0,0,arrivals,0.0,0.0,trend,2024
BIGR,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENQS,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENGC,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENFB,3,0,0,0,arrivals,0.0,0.0,trend,2024
EHQM,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENUA,3,0,0,0,arrivals,0.0,0.0,trend,2024
DAUG,3,0,0,0,arrivals,0.0,0.0,trend,2024
LEGT,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
LTAL,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENQR,3,0,0,0,arrivals,0.0,0.0,trend,2024
LDSB,3,0,0,0,arrivals,0.0,0.0,trend,2024
LRSM,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENDR,3,0,0,0,arrivals,0.0,0.0,trend,2024
LTFC,3,0,0,0,arrivals,0.0,0.0,trend,2024
EGLK,3,3,3,3,arrivals,1.0,1.0,trend,2024
EPSY,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
EHAK,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENQD,3,0,0,0,arrivals,0.0,0.0,trend,2024
EDAB,3,2,0,0,arrivals,0.0,0.0,trend,2024
EDQG,3,3,0,0,arrivals,0.0,0.0,trend,2024
LFAT,3,3,2,2,arrivals,0.6666666666666666,0.6666666666666666,trend,2024
LIRJ,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENXW,3,0,0,0,arrivals,0.0,0.0,trend,2024
EDAZ,3,3,0,0,arrivals,0.0,0.0,trend,2024
URMS,3,2,0,0,arrivals,0.0,0.0,trend,2024
EGNH,3,3,1,1,arrivals,0.3333333333333333,0.3333333333333333,trend,2024
LFGJ,3,3,3,3,arrivals,1.0,1.0,trend,2024
ENUD,3,0,0,0,arrivals,0.0,0.0,trend,2024
EFIV,3,0,0,0,arrivals,0.0,0.0,trend,2024
ENUB,3,0,0,0,arrivals,0.0,0.0,trend,2024
DAUH,2,0,0,0,departures,0.0,0.0,trend,2024
LFQG,2,0,0,0,departures,0.0,0.0,trend,2024
EHPK,2,0,0,0,departures,0.0,0.0,trend,2024
EGTC,2,2,0,0,departures,0.0,0.0,trend,2024
EHJA,2,0,0,0,departures,0.0,0.0,trend,2024
LSMP,2,2,2,2,departures,1.0,1.0,trend,2024
LSZS,2,1,0,0,departures,0.0,0.0,trend,2024
ENSF,2,0,0,0,departures,0.0,0.0,trend,2024
LGKJ,2,0,0,0,departures,0.0,0.0,trend,2024
ENQV,2,0,0,0,departures,0.0,0.0,trend,2024
BIVO,2,0,0,0,departures,0.0,0.0,trend,2024
EDQM,2,2,1,1,departures,0.5,0.5,trend,2024
LFOH,2,2,0,1,departures,0.0,0.5,trend,2024
ENXO,2,0,0,0,departures,0.0,0.0,trend,2024
